term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
trump,takeover,60.00000,29.39875,2.04090,6.75149,0.00000,11.00000,1.02921
congress,address,30.00000,9.67557,3.10059,6.75024,0.00000,10.00000,1.63254
iran,resolution,53.00000,25.17293,2.10544,6.74416,0.00000,11.00000,1.07412
speech,forum,21.00000,5.68307,3.69519,6.74388,0.00000,6.00000,1.88565
white house,queen,25.00000,7.77289,3.21631,6.74357,0.00000,9.00000,1.68541
house,executive,21.00000,5.54953,3.78411,6.74183,0.00000,7.00000,1.91995
deadly,search,22.00000,5.93252,3.70837,6.73914,0.00000,8.00000,1.89079
nuclear,tehran,46.00000,18.16789,2.53194,6.73254,0.00000,8.00000,1.34024
trump,rhetoric,32.00000,12.08684,2.64751,6.72669,0.00000,11.00000,1.40464
white house,queen camilla,22.00000,6.43031,3.42130,6.72655,0.00000,8.00000,1.77454
lebanon,targets,21.00000,5.59020,3.75657,6.72264,0.00000,10.00000,1.90942
strikes,targeted,26.00000,7.86276,3.30673,6.71492,0.00000,6.00000,1.72540
conference,border,34.00000,11.78465,2.88511,6.71385,0.00000,10.00000,1.52863
iran,launched,30.00000,10.84269,2.76684,6.71382,0.00000,9.00000,1.46824
security,energy,33.00000,11.09465,2.97441,6.70804,0.00000,8.00000,1.57260
white,queen camilla,22.00000,6.45565,3.40787,6.70073,0.00000,8.00000,1.76887
surge,stocks,20.00000,5.22829,3.82534,6.69737,0.00000,5.00000,1.93559
strikes,tanker,29.00000,9.28179,3.12440,6.69558,0.00000,10.00000,1.64358
white,queen,25.00000,7.82983,3.19292,6.69382,0.00000,9.00000,1.67488
iranian,israeli,41.00000,15.50769,2.64385,6.68858,0.00000,10.00000,1.40264
strikes,supreme court,39.00000,14.47804,2.69373,6.68698,0.00000,10.00000,1.42961
protests,thousands,22.00000,6.00109,3.66600,6.68575,0.00000,6.00000,1.87421
epstein,arrested,26.00000,8.26496,3.14581,6.68446,0.00000,13.00000,1.65343
visit,prime,27.00000,8.27694,3.26207,6.68013,0.00000,6.00000,1.70579
ukraine,help,24.00000,6.98323,3.43680,6.67941,0.00000,11.00000,1.78107
military,use,21.00000,5.61682,3.73877,6.67561,0.00000,12.00000,1.90256
hearing,rubio,28.00000,9.24543,3.02852,6.66703,0.00000,8.00000,1.59861
visit,macron,27.00000,8.30112,3.25257,6.66656,0.00000,9.00000,1.70158
hormuz,signals,32.00000,11.05420,2.89483,6.66538,0.00000,7.00000,1.53348
drone,army,26.00000,7.77934,3.34218,6.66478,0.00000,7.00000,1.74079
murder,defense,22.00000,6.09144,3.61163,6.66244,0.00000,8.00000,1.85265
taiwan,jinping,22.00000,6.25948,3.51467,6.66020,0.00000,8.00000,1.81339
us-iran,lebanon,64.00000,31.37461,2.03987,6.65496,0.00000,9.00000,1.02847
eu,tariff,21.00000,5.75942,3.64620,6.65437,0.00000,8.00000,1.86639
shooting,texas,32.00000,10.92110,2.93011,6.65117,0.00000,7.00000,1.55095
white house,camilla,22.00000,6.51450,3.37708,6.64126,0.00000,8.00000,1.75578
vance,minneapolis,31.00000,10.82317,2.86422,6.63984,0.00000,11.00000,1.51814
event,usa,21.00000,5.63024,3.72986,6.63863,0.00000,6.00000,1.89912
meeting,beijing,30.00000,9.98858,3.00343,6.63011,0.00000,8.00000,1.58661
white,camilla,22.00000,6.53984,3.36400,6.61592,0.00000,8.00000,1.75018
world cup,city,28.00000,9.03661,3.09851,6.60869,0.00000,10.00000,1.63157
war,caine,33.00000,12.68118,2.60228,6.58216,0.00000,7.00000,1.37978
press,pentagon,22.00000,6.13102,3.58831,6.58147,0.00000,5.00000,1.84331
france,germany,24.00000,7.02960,3.41414,6.57430,0.00000,7.00000,1.77152
iran,bessent,63.00000,30.45520,2.06861,6.56921,0.00000,12.00000,1.04866
trump,remark,63.00000,30.58092,2.06011,6.56505,0.00000,5.00000,1.04272
trump,nominee,38.00000,15.59248,2.43707,6.55843,0.00000,11.00000,1.28515
global,fuel,25.00000,7.53531,3.31771,6.55543,0.00000,9.00000,1.73019
israel,ali,25.00000,7.77924,3.21368,6.53664,0.00000,10.00000,1.68423
strikes,response,33.00000,11.56632,2.85311,6.52487,0.00000,9.00000,1.51254
calls,allies,22.00000,6.12671,3.59083,6.52421,0.00000,10.00000,1.84432
energy,uae,22.00000,6.17564,3.56239,6.52416,0.00000,5.00000,1.83284
nuclear,threat,34.00000,11.98456,2.83698,6.52275,0.00000,12.00000,1.50436
graham,race,24.00000,7.31714,3.27997,6.52261,0.00000,9.00000,1.71368
massive,operation,21.00000,5.70382,3.68174,6.52057,0.00000,5.00000,1.88039
uk,speech,40.00000,15.27503,2.61865,6.51620,0.00000,9.00000,1.38882
amid,unrest,20.00000,5.43381,3.68066,6.51094,0.00000,8.00000,1.87996
deal,eu,66.00000,31.48185,2.09645,6.51063,0.00000,9.00000,1.06795
war,ongoing,37.00000,14.73865,2.51041,6.50866,0.00000,6.00000,1.32792
claims,slams,40.00000,15.23105,2.62621,6.50461,0.00000,7.00000,1.39298
ai,street,40.00000,15.89510,2.51650,6.50203,0.00000,9.00000,1.33142
protest,office,22.00000,6.41794,3.42789,6.50168,0.00000,5.00000,1.77732
summit,business,28.00000,9.60633,2.91474,6.50105,0.00000,9.00000,1.54337
speaks,ceo,29.00000,9.48642,3.05700,6.49612,0.00000,9.00000,1.61212
canada,fifa,29.00000,9.97797,2.90640,6.49052,0.00000,6.00000,1.53923
iran,operation epic,44.00000,20.67030,2.12866,6.48497,0.00000,9.00000,1.08994
strikes,vows,44.00000,17.74011,2.48026,6.48360,0.00000,9.00000,1.31049
uk,announces,24.00000,7.16253,3.35077,6.46925,0.00000,10.00000,1.74449
oil,industry,20.00000,5.52838,3.61770,6.45923,0.00000,10.00000,1.85507
ukraine,poland,44.00000,18.56524,2.37002,6.45903,0.00000,7.00000,1.24490
senate,attorney,24.00000,7.23593,3.31678,6.45434,0.00000,10.00000,1.72978
trump,card,53.00000,24.86143,2.13182,6.44869,0.00000,13.00000,1.09208
putin,leaders,67.00000,32.71696,2.04787,6.44851,0.00000,5.00000,1.03412
trump,beautiful,27.00000,9.95024,2.71350,6.44311,0.00000,10.00000,1.44016
attack,anniversary,24.00000,7.15151,3.35594,6.44074,0.00000,6.00000,1.74672
visit,marco rubio,24.00000,7.26202,3.30487,6.43897,0.00000,5.00000,1.72459
world,stage,30.00000,11.16834,2.68616,6.43670,0.00000,11.00000,1.42555
visit,marco,24.00000,7.28007,3.29667,6.42373,0.00000,5.00000,1.72101
addresses,union,26.00000,8.21840,3.16363,6.42190,0.00000,6.00000,1.66158
says,bad,38.00000,14.74524,2.57710,6.41538,0.00000,10.00000,1.36575
warns,escalation,20.00000,5.47830,3.65076,6.41446,0.00000,6.00000,1.86820
deal,good,25.00000,7.72840,3.23482,6.40992,0.00000,9.00000,1.69369
white house,king charles,44.00000,19.28273,2.28183,6.40523,0.00000,12.00000,1.19019
hits,gulf,28.00000,9.10656,3.07471,6.40468,0.00000,10.00000,1.62045
strikes,deadly,64.00000,30.08819,2.12708,6.40105,0.00000,11.00000,1.08887
trump,d-day,26.00000,9.18917,2.82942,6.40094,0.00000,7.00000,1.50051
attack,soldiers,21.00000,5.87292,3.57573,6.39839,0.00000,8.00000,1.83824
cup,city,28.00000,9.33074,3.00083,6.39720,0.00000,10.00000,1.58536
ahead,arrives,33.00000,11.68801,2.82341,6.38208,0.00000,7.00000,1.49744
amid,high,41.00000,16.11165,2.54474,6.38048,0.00000,11.00000,1.34752
hormuz,opening,36.00000,13.57228,2.65246,6.37945,0.00000,10.00000,1.40733
killed,officials,28.00000,9.13278,3.06588,6.37913,0.00000,8.00000,1.61630
say,suspect,21.00000,5.89291,3.56360,6.37837,0.00000,6.00000,1.83334
trump,signing,50.00000,23.26197,2.14943,6.37507,0.00000,12.00000,1.10395
oil,fuel,35.00000,12.91705,2.70960,6.37453,0.00000,9.00000,1.43808
white,king charles,44.00000,19.35402,2.27343,6.37241,0.00000,12.00000,1.18487
trump,rnc,32.00000,13.39606,2.38876,6.36694,0.00000,8.00000,1.25626
taiwan,xi jinping,21.00000,6.11994,3.43141,6.36582,0.00000,8.00000,1.77880
lebanon,launches,24.00000,7.28911,3.29258,6.35543,0.00000,8.00000,1.71922
vance,nuclear,32.00000,11.35031,2.81931,6.35375,0.00000,11.00000,1.49534
shooting,children,22.00000,6.48662,3.39160,6.34029,0.00000,10.00000,1.76196
court,charges,21.00000,5.95731,3.52508,6.33666,0.00000,11.00000,1.81766
report,pentagon,24.00000,7.27699,3.29807,6.33496,0.00000,7.00000,1.72162
shooting,say,40.00000,15.91290,2.51368,6.33462,0.00000,9.00000,1.32980
summit,remarks,39.00000,15.97687,2.44103,6.33327,0.00000,9.00000,1.28749
white house,charles,44.00000,19.43993,2.26338,6.33304,0.00000,12.00000,1.17848
trump,asked,41.00000,17.64033,2.32422,6.33179,0.00000,12.00000,1.21675
house,budget,41.00000,16.55956,2.47591,6.32444,0.00000,8.00000,1.30796
war,fourth,20.00000,6.05107,3.30520,6.32180,0.00000,6.00000,1.72474
meets,japan,21.00000,5.89479,3.56247,6.31959,0.00000,7.00000,1.83288
report,fed,23.00000,6.92052,3.32345,6.31757,0.00000,5.00000,1.73268
hormuz,plan,62.00000,29.41667,2.10765,6.30917,0.00000,13.00000,1.07563
trade,taiwan,28.00000,9.43796,2.96674,6.30816,0.00000,6.00000,1.56888
putin,beijing,53.00000,24.81351,2.13593,6.30809,0.00000,6.00000,1.09487
ukraine,arms,36.00000,14.06455,2.55963,6.30409,0.00000,6.00000,1.35593
white,charles,44.00000,19.51346,2.25485,6.29957,0.00000,12.00000,1.17303
iran,vessels,42.00000,18.81886,2.23180,6.29690,0.00000,9.00000,1.15821
ai,safety,20.00000,5.77957,3.46046,6.28864,0.00000,11.00000,1.79097
president,board of peace,27.00000,9.24042,2.92194,6.28421,0.00000,6.00000,1.54693
president,beijing,35.00000,13.11417,2.66887,6.27650,0.00000,6.00000,1.41623
energy,asia,40.00000,16.20890,2.46778,6.27609,0.00000,6.00000,1.30321
shooting,people,36.00000,13.64008,2.63928,6.27266,0.00000,12.00000,1.40015
police,protests,32.00000,11.42391,2.80114,6.26531,0.00000,12.00000,1.48602
president,ceremony,58.00000,26.94607,2.15245,6.26291,0.00000,6.00000,1.10598
summit,chinese,39.00000,15.99628,2.43807,6.26050,0.00000,5.00000,1.28574
ai,agents,22.00000,6.70997,3.27870,6.25915,0.00000,9.00000,1.71312
says,attorney,55.00000,25.24514,2.17864,6.25726,0.00000,8.00000,1.12343
dead,california,20.00000,5.55689,3.59914,6.25594,0.00000,9.00000,1.84765
ukraine,attacks,64.00000,31.02566,2.06281,6.25284,0.00000,10.00000,1.04461
talks,heads,21.00000,6.05794,3.46652,6.24128,0.00000,12.00000,1.79349
israel,continues,30.00000,10.64982,2.81695,6.24054,0.00000,10.00000,1.49413
speaks,summit,59.00000,28.51641,2.06898,6.23282,0.00000,10.00000,1.04892
trump,posts,49.00000,22.95219,2.13487,6.22761,0.00000,11.00000,1.09415
trump,reached,42.00000,18.88489,2.22400,6.22484,0.00000,12.00000,1.15316
trump,ally,54.00000,26.85349,2.01091,6.22312,0.00000,11.00000,1.00785
guthrie,deadline,23.00000,7.91911,2.90437,6.21688,0.00000,8.00000,1.53822
epstein,releases,20.00000,5.79182,3.45315,6.21470,0.00000,6.00000,1.78791
global,south,36.00000,13.70623,2.62654,6.21284,0.00000,5.00000,1.39316
killed,minneapolis,32.00000,11.95830,2.67597,6.21047,0.00000,8.00000,1.42006
iranian,forces,22.00000,6.48779,3.39099,6.20991,0.00000,7.00000,1.76171
says,happy,21.00000,6.36125,3.30124,6.19738,0.00000,9.00000,1.72301
strait,freedom,21.00000,6.21332,3.37984,6.19709,0.00000,9.00000,1.75695
president,melania,21.00000,6.12566,3.42820,6.19530,0.00000,6.00000,1.77745
trump,invade,23.00000,8.10221,2.83873,6.19298,0.00000,8.00000,1.50525
putin,sanctions,41.00000,17.04789,2.40499,6.19105,0.00000,5.00000,1.26603
vance,speech,33.00000,12.52441,2.63486,6.19016,0.00000,10.00000,1.39772
meeting,addresses,43.00000,17.70063,2.42929,6.18555,0.00000,7.00000,1.28054
trump,chance,33.00000,13.14801,2.50989,6.18401,0.00000,12.00000,1.32762
iran,vessel,46.00000,21.60494,2.12914,6.18367,0.00000,8.00000,1.09027
holds,nasa,26.00000,8.52492,3.04988,6.18205,0.00000,8.00000,1.60875
china,growth,25.00000,8.00848,3.12169,6.17934,0.00000,7.00000,1.64233
speaks,defense,21.00000,6.03680,3.47866,6.17931,0.00000,9.00000,1.79853
world,loss,23.00000,7.42593,3.09726,6.16505,0.00000,8.00000,1.63099
iran,terms,35.00000,15.38596,2.27480,6.14825,0.00000,8.00000,1.18574
talks,meet,51.00000,22.62438,2.25421,6.14815,0.00000,12.00000,1.17262
strikes,drones,60.00000,28.55920,2.10090,6.14792,0.00000,8.00000,1.07101
massive,rally,24.00000,7.52952,3.18745,6.14097,0.00000,5.00000,1.67240
press conference,artemis ii,24.00000,8.25565,2.90710,6.13610,0.00000,7.00000,1.53958
world,play,27.00000,9.91581,2.72292,6.13350,0.00000,6.00000,1.44516
trump,dni,20.00000,6.89335,2.90135,6.12758,0.00000,10.00000,1.53672
shooting,tim,24.00000,7.85982,3.05351,6.12435,0.00000,9.00000,1.61047
holds,key,40.00000,16.18510,2.47141,6.11691,0.00000,5.00000,1.30533
ai,unveils,22.00000,6.71801,3.27478,6.11623,0.00000,8.00000,1.71140
says,way,41.00000,17.13899,2.39221,6.11418,0.00000,13.00000,1.25834
strikes,aviv,33.00000,12.56186,2.62700,6.11378,0.00000,9.00000,1.39342
strikes,tel,33.00000,12.56186,2.62700,6.11378,0.00000,9.00000,1.39342
strikes,tel aviv,33.00000,12.56186,2.62700,6.11378,0.00000,9.00000,1.39342
security,chief,48.00000,20.87036,2.29991,6.09615,0.00000,9.00000,1.20158
warns,nuclear,61.00000,29.30763,2.08137,6.09440,0.00000,6.00000,1.05753
iran,marandi,22.00000,9.00512,2.44306,6.09407,0.00000,5.00000,1.28869
talks,beijing,37.00000,14.69356,2.51811,6.09079,0.00000,8.00000,1.33234
china,meet,54.00000,24.91383,2.16747,6.08670,0.00000,9.00000,1.11601
senate,venezuela,31.00000,11.57575,2.67801,6.08618,0.00000,12.00000,1.42116
conference,moon,27.00000,9.60852,2.81001,6.07380,0.00000,8.00000,1.49057
war,cabinet meeting,21.00000,6.78625,3.09449,6.07179,0.00000,7.00000,1.62970
oil,despite,27.00000,9.18779,2.93868,6.06447,0.00000,9.00000,1.55517
democrats,gop,24.00000,7.70693,3.11408,6.06320,0.00000,10.00000,1.63881
federal,alex pretti,23.00000,7.65248,3.00556,6.05794,0.00000,8.00000,1.58763
shooting,man,41.00000,17.16612,2.38843,6.05485,0.00000,10.00000,1.25606
war,request,25.00000,8.67712,2.88114,6.04905,0.00000,8.00000,1.52664
military,joint,24.00000,7.62396,3.14797,6.03943,0.00000,7.00000,1.65442
ukraine,defense,46.00000,20.53170,2.24044,6.03790,0.00000,10.00000,1.16378
speech,economic,26.00000,8.81305,2.95017,6.03550,0.00000,8.00000,1.56080
chief,meets,44.00000,18.70206,2.35268,6.02750,0.00000,6.00000,1.23431
protests,africa,43.00000,18.49967,2.32437,6.00636,0.00000,5.00000,1.21684
deal,rejects,34.00000,12.98614,2.61818,6.00194,0.00000,9.00000,1.38856
modi,netanyahu,50.00000,23.08539,2.16587,5.99737,0.00000,6.00000,1.11495
press,dinner,32.00000,12.79284,2.50140,5.99462,0.00000,8.00000,1.32274
tehran,fires,23.00000,7.27971,3.15947,5.99451,0.00000,5.00000,1.65968
global,tariff,20.00000,5.88693,3.39736,5.98959,0.00000,11.00000,1.76441
strikes,escalation,24.00000,7.85321,3.05607,5.98781,0.00000,11.00000,1.61168
uk,street,20.00000,5.84524,3.42159,5.98453,0.00000,5.00000,1.77467
europe,germany,36.00000,14.25274,2.52583,5.98241,0.00000,6.00000,1.33676
iran,closed,44.00000,20.97922,2.09731,5.97566,0.00000,14.00000,1.06854
hearing,questions,22.00000,6.82542,3.22325,5.96691,0.00000,11.00000,1.68851
ai,innovation,20.00000,6.69240,2.98847,5.96323,0.00000,6.00000,1.57941
case,details,26.00000,8.77786,2.96200,5.95972,0.00000,8.00000,1.56657
deadly,kyiv,32.00000,12.04608,2.65646,5.95859,0.00000,8.00000,1.40951
day,mother,21.00000,6.38730,3.28777,5.95457,0.00000,10.00000,1.71711
global,impact,29.00000,10.77510,2.69139,5.95446,0.00000,5.00000,1.42835
day,ceasefire,49.00000,22.44760,2.18286,5.95376,0.00000,13.00000,1.12622
iran,attacking,31.00000,13.00274,2.38411,5.95036,0.00000,12.00000,1.25345
ahead,meet,33.00000,12.43457,2.65389,5.94163,0.00000,5.00000,1.40811
maduro,york,41.00000,18.74690,2.18703,5.94089,0.00000,11.00000,1.12897
ceasefire,week,24.00000,8.12495,2.95386,5.93769,0.00000,9.00000,1.56260
attack,pakistan,62.00000,30.35962,2.04219,5.93405,0.00000,5.00000,1.03011
deadly,missing,23.00000,7.30012,3.15063,5.93253,0.00000,10.00000,1.65564
shooting,outside,24.00000,7.98077,3.00723,5.93188,0.00000,9.00000,1.58843
global,supreme court,20.00000,5.97783,3.34570,5.92712,0.00000,11.00000,1.74231
deal,weekend,20.00000,6.04825,3.30674,5.92112,0.00000,8.00000,1.72541
ukraine,black,25.00000,8.75189,2.85652,5.91864,0.00000,5.00000,1.51426
war,zelenskyy,39.00000,17.46965,2.23244,5.91452,0.00000,8.00000,1.15862
security,rubio,33.00000,12.56248,2.62687,5.91085,0.00000,10.00000,1.39334
america,july,35.00000,14.92794,2.34460,5.90895,0.00000,11.00000,1.22934
calls,netanyahu,29.00000,10.37589,2.79494,5.90745,0.00000,8.00000,1.48282
speaks,foreign,34.00000,13.09352,2.59670,5.90307,0.00000,8.00000,1.37668
iran,striking,37.00000,17.09962,2.16379,5.90292,0.00000,7.00000,1.11356
summit,paris,23.00000,7.67700,2.99596,5.90271,0.00000,5.00000,1.58302
ukraine,conflict,42.00000,18.07952,2.32307,5.89607,0.00000,7.00000,1.21603
ahead,beijing,20.00000,5.99804,3.33442,5.88418,0.00000,9.00000,1.73744
says,stay,30.00000,11.37472,2.63743,5.87676,0.00000,13.00000,1.39913
trump,feud,43.00000,20.55367,2.09208,5.87121,0.00000,11.00000,1.06494
house,queen camilla,22.00000,7.46764,2.94604,5.86361,0.00000,8.00000,1.55878
summit,hold,45.00000,20.54679,2.19012,5.86193,0.00000,8.00000,1.13101
says,leavitt,35.00000,14.07168,2.48726,5.86169,0.00000,10.00000,1.31456
america,york,47.00000,21.58034,2.17791,5.85713,0.00000,9.00000,1.12294
nancy,savannah,37.00000,16.05912,2.30399,5.85396,0.00000,8.00000,1.20413
senate,win,27.00000,9.55113,2.82689,5.84788,0.00000,10.00000,1.49922
iran,tension,26.00000,9.77457,2.65996,5.84413,0.00000,9.00000,1.41141
press conference,moon,20.00000,6.42372,3.11346,5.84219,0.00000,5.00000,1.63852
hits,targets,29.00000,10.50368,2.76094,5.83937,0.00000,8.00000,1.46516
candace owens,erika,20.00000,6.88246,2.90594,5.83748,0.00000,5.00000,1.53900
owens,erika,20.00000,6.88246,2.90594,5.83748,0.00000,5.00000,1.53900
attacks,missile,40.00000,16.80534,2.38020,5.82847,0.00000,8.00000,1.25108
china,chip,22.00000,7.32264,3.00438,5.82722,0.00000,5.00000,1.58707
putin,visit,53.00000,25.41639,2.08527,5.82354,0.00000,7.00000,1.06023
iran,helping,41.00000,19.50589,2.10193,5.82176,0.00000,11.00000,1.07171
deal,don't,24.00000,8.09215,2.96584,5.81188,0.00000,10.00000,1.56844
global,threats,20.00000,6.04745,3.30718,5.81110,0.00000,8.00000,1.72560
hormuz,extends,21.00000,6.77023,3.10181,5.81100,0.00000,8.00000,1.63311
china,stop,28.00000,10.26282,2.72829,5.80166,0.00000,8.00000,1.44800
white house,king,46.00000,21.94563,2.09609,5.79928,0.00000,12.00000,1.06770
president,king,36.00000,14.85545,2.42335,5.79887,0.00000,11.00000,1.27700
ice,kristi,23.00000,7.93415,2.89886,5.79112,0.00000,8.00000,1.53549
war,preparing,25.00000,9.43789,2.64890,5.78907,0.00000,6.00000,1.40539
venezuela,secretary,25.00000,8.93467,2.79809,5.78316,0.00000,10.00000,1.48444
house,camilla,22.00000,7.56416,2.90845,5.78221,0.00000,8.00000,1.54025
federal,pretti,24.00000,8.57169,2.79991,5.77926,0.00000,8.00000,1.48538
case,update,21.00000,6.58018,3.19140,5.77301,0.00000,8.00000,1.67419
talks,arrive,25.00000,8.58261,2.91287,5.76511,0.00000,6.00000,1.54244
amid,inflation,25.00000,8.59981,2.90704,5.76104,0.00000,12.00000,1.53955
hormuz,nations,21.00000,6.66067,3.15283,5.75906,0.00000,9.00000,1.65665
trump,doubles,31.00000,13.01572,2.38174,5.74479,0.00000,11.00000,1.25201
white,king,46.00000,22.11092,2.08042,5.73331,0.00000,12.00000,1.05687
iran,prepared,23.00000,8.81176,2.61015,5.73283,0.00000,10.00000,1.38413
israel,launch,36.00000,14.97448,2.40409,5.72344,0.00000,10.00000,1.26549
war,inflation,49.00000,23.47655,2.08719,5.71907,0.00000,14.00000,1.06156
guthrie,evidence,22.00000,8.07870,2.72321,5.71741,0.00000,7.00000,1.44531
russia,cia,22.00000,7.72260,2.84878,5.71191,0.00000,6.00000,1.51035
president,chinese,47.00000,21.66172,2.16973,5.71099,0.00000,6.00000,1.11751
meeting,ties,30.00000,11.27810,2.66002,5.70964,0.00000,6.00000,1.41144
amid,deploys,24.00000,8.20616,2.92463,5.70946,0.00000,7.00000,1.54826
says,marco rubio,49.00000,23.14703,2.11690,5.70056,0.00000,10.00000,1.08195
people,earthquake,20.00000,6.37361,3.13794,5.69836,0.00000,9.00000,1.64982
says,marco,49.00000,23.19035,2.11295,5.68536,0.00000,10.00000,1.07926
press conference,ii,24.00000,8.86734,2.70656,5.68202,0.00000,7.00000,1.43646
senate,mullin,20.00000,6.32049,3.16431,5.68003,0.00000,9.00000,1.66189
venezuela,nicolas,36.00000,16.36931,2.19924,5.67359,0.00000,10.00000,1.13700
hits,tariffs,21.00000,6.66200,3.15221,5.67353,0.00000,9.00000,1.65636
us-iran,jd vance,35.00000,15.30113,2.28741,5.67305,0.00000,7.00000,1.19372
russia,foreign,53.00000,26.04011,2.03532,5.66757,0.00000,9.00000,1.02526
election,texas,20.00000,6.24002,3.20512,5.66542,0.00000,10.00000,1.68038
hit,tehran,43.00000,19.07598,2.25414,5.66500,0.00000,7.00000,1.17258
iran,helicopter,33.00000,14.09704,2.34092,5.65652,0.00000,12.00000,1.22707
oil,million,26.00000,9.37834,2.77234,5.65148,0.00000,11.00000,1.47111
china,nvidia,29.00000,11.33845,2.55767,5.64418,0.00000,5.00000,1.35483
ai,investment,21.00000,7.20534,2.91450,5.64209,0.00000,10.00000,1.54325
trade,spain,23.00000,7.72307,2.97809,5.63531,0.00000,7.00000,1.57439
says,met,20.00000,6.43346,3.10875,5.63285,0.00000,9.00000,1.63633
summit,foreign,39.00000,17.17874,2.27025,5.63161,0.00000,5.00000,1.18285
ahead,rally,30.00000,11.43844,2.62274,5.62951,0.00000,9.00000,1.39107
trump,danish,41.00000,19.70906,2.08026,5.62419,0.00000,12.00000,1.05676
trump,unacceptable,27.00000,10.94888,2.46601,5.62007,0.00000,13.00000,1.30218
president,welcome,33.00000,13.36076,2.46992,5.61603,0.00000,6.00000,1.30446
kyiv,ukrainian,35.00000,14.55008,2.40548,5.61596,0.00000,7.00000,1.26633
day,continue,21.00000,6.75199,3.11020,5.61203,0.00000,6.00000,1.63701
judge,murder,22.00000,7.38385,2.97947,5.60946,0.00000,9.00000,1.57506
election,party,22.00000,7.27004,3.02612,5.60911,0.00000,8.00000,1.59747
case,social,20.00000,6.33656,3.15629,5.60390,0.00000,6.00000,1.65823
leaders,davos,24.00000,8.90608,2.69479,5.59797,0.00000,8.00000,1.43017
